SEASON,MONTH,HOUR,HOLIDAY,WEEKDAY,WORKINGDAY,WEATHERSIT,TEMP,ATEMP,HUM,WINDSPEED,USERS
3,7,19,0,4,1,1,0.82,0.7727,0.52,0.2836,365
3,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,78
3,7,21,0,0,0,1,0.74,0.6818,0.62,0.2537,227
1,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,91
1,2,13,0,3,1,1,0.18,0.1667,0.4,0.2537,69
1,1,12,0,1,1,2,0.18,0.2121,0.55,0.1045,68
4,11,13,0,2,1,1,0.34,0.3182,0.53,0.2537,218
2,4,19,0,2,1,1,0.5,0.4848,0.18,0.2537,482
2,5,15,0,2,1,3,0.62,0.5909,0.73,0.2537,134
1,1,9,0,1,1,1,0.16,0.1364,0.43,0.3881,88
3,7,14,0,1,1,1,0.82,0.7879,0.56,0.3284,138
3,9,3,0,2,1,3,0.54,0.5152,0.94,0.2985,1
1,12,16,0,4,1,1,0.3,0.303,0.52,0.1642,177
2,4,4,0,1,1,1,0.4,0.4091,0.87,0.1642,6
1,3,21,0,5,1,2,0.3,0.2879,0.52,0.2537,53
2,6,9,0,2,1,2,0.72,0.6667,0.58,0.2239,217
1,1,8,0,0,0,1,0.18,0.197,0.4,0.1343,70
4,12,1,0,6,0,1,0.26,0.303,0.81,0,69
2,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642,795
2,6,19,0,5,1,3,0.64,0.5758,0.83,0.2537,328
3,9,18,0,5,1,1,0.72,0.6515,0.45,0.2239,808
1,3,10,0,0,0,2,0.42,0.4242,0.88,0.1045,351
2,4,17,0,0,0,2,0.46,0.4545,0.28,0.1343,274
2,5,8,0,5,1,1,0.52,0.5,0.59,0.1343,745
4,12,15,0,3,1,1,0.42,0.4242,0.5,0.2836,237
3,8,1,0,5,1,2,0.64,0.6061,0.73,0,42
3,7,19,0,0,0,1,0.8,0.7424,0.49,0.3284,303
2,4,14,0,0,0,1,0.46,0.4545,0.31,0.1343,349
4,12,13,0,6,0,2,0.34,0.3636,0.76,0,509
1,1,22,0,6,0,1,0.34,0.3333,0.34,0.194,103
1,3,14,0,0,0,1,0.46,0.4545,0.41,0.2985,250
2,4,23,0,4,1,1,0.38,0.3939,0.76,0.2537,54
3,8,3,0,2,1,1,0.66,0.6212,0.74,0.194,5
1,3,16,0,0,0,1,0.5,0.4848,0.31,0.3582,509
3,8,13,0,3,1,1,0.76,0.6818,0.48,0.1045,316
3,9,5,0,3,1,2,0.56,0.5303,1,0.1343,16
1,3,3,0,3,1,1,0.22,0.2121,0.69,0.2836,4
1,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,58
1,2,22,0,5,1,2,0.24,0.2424,0.65,0.1642,46
4,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896,249
4,11,2,0,4,1,2,0.38,0.3939,0.94,0,5
1,2,15,0,2,1,1,0.34,0.3333,0.19,0.1642,85
1,3,3,0,4,1,1,0.5,0.4848,0.63,0,7
1,2,17,0,2,1,1,0.42,0.4242,0.38,0.3582,523
2,6,4,0,3,1,2,0.68,0.6364,0.89,0.2239,4
3,8,16,0,2,1,1,0.72,0.6515,0.32,0.1343,444
4,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,252
1,1,23,0,4,1,1,0.18,0.197,0.8,0.1642,16
4,10,6,0,6,0,1,0.42,0.4242,0.67,0.3284,19
2,4,0,0,2,1,1,0.62,0.6061,0.69,0.2836,27
1,12,21,0,6,0,2,0.28,0.2424,0.56,0.4925,60
1,2,17,0,1,1,1,0.46,0.4545,0.33,0.6119,243
3,8,16,0,0,0,1,0.72,0.697,0.79,0.1642,258
3,8,10,0,0,0,1,0.7,0.6667,0.79,0.2239,183
4,11,17,0,5,1,1,0.38,0.3939,0.4,0.3284,638
3,7,8,0,2,1,1,0.7,0.6667,0.79,0.1343,760
3,8,16,0,1,1,1,0.72,0.6667,0.54,0.2537,460
2,4,8,0,1,1,1,0.56,0.5303,0.88,0.1045,353
3,6,3,0,0,0,1,0.6,0.6061,0.64,0.1045,34
1,1,9,0,0,0,2,0.16,0.2273,0.8,0,38
1,2,1,0,1,1,3,0.34,0.303,0.87,0.3582,8
3,8,4,0,5,1,1,0.64,0.5758,0.83,0,8
4,10,4,0,4,1,2,0.54,0.5152,1,0.1045,7
3,9,6,0,3,1,1,0.5,0.4848,0.72,0.0896,205
3,7,11,0,3,1,2,0.72,0.697,0.74,0,127
1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,172
4,12,13,0,6,0,1,0.36,0.3636,0.5,0.0896,292
1,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,78
3,6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,452
3,6,13,0,0,0,1,0.74,0.6515,0.4,0,442
2,6,20,0,0,0,1,0.66,0.6212,0.39,0.194,314
2,5,9,0,0,0,2,0.62,0.5455,0.94,0.2537,152
1,3,4,0,2,1,1,0.22,0.2727,0.64,0,2
3,7,4,0,1,1,3,0.66,0.5909,0.89,0.3881,2
3,7,12,0,0,0,1,0.9,0.7727,0.25,0.194,338
3,8,5,0,4,1,2,0.68,0.6364,0.89,0,20
2,5,22,0,0,0,1,0.56,0.5303,0.83,0,117
1,1,1,0,5,1,1,0.22,0.2727,0.75,0,8
4,10,8,0,3,1,2,0.4,0.4091,0.76,0,817
1,2,2,0,0,0,2,0.1,0.0606,0.58,0.5821,27
3,8,22,0,4,1,2,0.7,0.6667,0.74,0.1045,135
3,6,23,0,3,1,1,0.68,0.6364,0.47,0.194,129
2,3,22,0,3,1,1,0.56,0.5303,0.64,0.1343,172
3,7,13,0,2,1,1,0.8,0.7576,0.55,0.2836,288
1,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,28
4,11,14,0,5,1,1,0.34,0.3333,0.31,0.1343,154
3,8,16,0,6,0,2,0.7,0.6667,0.74,0.2836,281
3,7,16,0,2,1,2,0.9,0.7727,0.24,0.194,527
4,9,1,0,5,1,3,0.6,0.5455,0.88,0,13
4,11,3,0,1,1,1,0.44,0.4394,0.67,0.2836,7
3,7,13,0,0,0,1,0.94,0.8788,0.38,0.2537,337
4,12,7,0,3,1,1,0.28,0.3182,0.75,0,247
2,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239,11
2,5,13,0,0,0,1,0.62,0.5909,0.73,0.2836,456
2,5,2,0,2,1,1,0.44,0.4394,0.58,0.1343,5
3,9,4,0,5,1,3,0.62,0.5455,0.94,0.1642,3
3,8,12,0,1,1,1,0.82,0.7576,0.46,0.2537,182
2,4,23,0,4,1,1,0.4,0.4091,0.43,0.1045,99
3,7,9,0,5,1,1,0.86,0.8939,0.63,0.0896,208
3,7,10,0,2,1,2,0.84,0.7879,0.49,0.194,159
4,10,8,0,5,1,1,0.46,0.4545,0.82,0,417
1,12,12,0,3,1,1,0.34,0.2879,0.46,0.5522,140
3,8,10,0,6,0,2,0.7,0.6667,0.79,0.4627,205
3,6,9,0,3,1,1,0.72,0.6515,0.45,0.3881,221
1,1,4,0,4,1,1,0.12,0.1515,0.54,0.1045,1
2,4,8,0,5,1,1,0.44,0.4394,0.94,0,700
2,5,21,0,6,0,2,0.72,0.6818,0.62,0.194,251
4,9,9,0,5,1,1,0.56,0.5303,0.73,0.194,237
4,11,15,0,2,1,3,0.4,0.4091,0.87,0.3284,65
2,4,7,0,2,1,1,0.34,0.3485,0.71,0.1045,384
3,8,16,0,3,1,1,0.76,0.6818,0.48,0.194,431
2,3,1,0,2,1,1,0.24,0.2121,0.32,0.2985,4
4,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,191
1,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,59
1,3,12,0,1,1,1,0.38,0.3939,0.37,0,94
1,2,20,0,0,0,1,0.4,0.4091,0.54,0.0896,81
4,11,6,0,3,1,2,0.46,0.4545,0.94,0.0896,56
1,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,99
3,8,17,0,4,1,1,0.82,0.7273,0.34,0.2239,844
2,4,15,0,0,0,2,0.46,0.4545,0.33,0,292
2,4,15,0,6,0,1,0.72,0.6515,0.39,0.2537,628
3,9,19,0,0,0,1,0.64,0.6061,0.69,0.1045,333
3,6,5,0,2,1,1,0.52,0.5,0.48,0.3881,39
4,11,12,0,1,1,1,0.56,0.5303,0.56,0.2985,202
3,8,9,0,4,1,2,0.72,0.6818,0.7,0.2985,162
2,5,22,0,4,1,1,0.54,0.5152,0.83,0.194,172
3,7,15,1,1,0,1,0.82,0.7424,0.43,0.0896,408
3,8,16,0,2,1,1,0.86,0.7727,0.39,0.2985,285
3,9,4,0,2,1,1,0.48,0.4697,0.72,0.1045,9
2,3,1,0,5,1,1,0.54,0.5152,0.88,0,50
2,6,16,0,5,1,1,0.82,0.7879,0.56,0.2985,285
1,3,6,0,1,1,1,0.26,0.2727,0.65,0.1343,28
1,12,21,0,3,1,1,0.22,0.2273,0.44,0.1343,70
4,11,2,0,5,1,2,0.3,0.303,0.7,0.1642,9
1,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,57
1,12,20,0,0,0,1,0.32,0.3333,0.49,0.0896,26
2,4,17,0,1,1,1,0.74,0.6667,0.48,0.5224,452
2,4,1,0,0,0,1,0.5,0.4848,0.88,0.194,54
1,2,16,0,6,0,3,0.22,0.197,0.75,0.4179,146
2,4,9,1,5,0,1,0.5,0.4848,0.55,0.194,178
3,6,10,0,0,0,1,0.72,0.6667,0.48,0.1045,332
3,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,290
2,4,3,0,6,0,1,0.5,0.4848,0.82,0.2239,29
4,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896,7
3,7,13,0,6,0,1,0.82,0.7121,0.3,0.1045,404
1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239,72
3,8,20,0,4,1,1,0.64,0.5909,0.78,0.3582,225
1,1,10,0,1,1,2,0.2,0.2576,0.93,0,149
4,9,2,0,1,1,2,0.46,0.4545,0.63,0.1343,8
3,8,23,0,0,0,1,0.68,0.6364,0.61,0,110
2,5,8,0,0,0,1,0.6,0.5909,0.73,0.0896,94
4,9,23,0,5,1,1,0.52,0.5,0.55,0.3284,132
2,4,8,0,2,1,1,0.34,0.3636,0.57,0,604
3,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239,6
4,9,8,0,5,1,3,0.62,0.5455,0.94,0.1343,317
4,11,2,0,2,1,2,0.5,0.4848,0.88,0,5
3,9,16,0,5,1,1,0.74,0.697,0.66,0.1343,285
3,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,13
2,4,19,0,3,1,1,0.66,0.6212,0.39,0.2239,494
2,5,19,0,3,1,1,0.72,0.6667,0.54,0.1642,556
2,5,10,0,2,1,1,0.62,0.5909,0.78,0.1045,171
4,11,16,0,6,0,2,0.36,0.3333,0.46,0.3284,400
4,12,5,0,3,1,3,0.46,0.4545,1,0.1642,3
1,1,20,0,6,0,1,0.2,0.197,0.44,0.2537,103
3,8,18,0,5,1,2,0.72,0.6818,0.62,0.194,736
3,7,9,0,0,0,2,0.72,0.697,0.79,0,221
1,1,16,0,0,0,1,0.4,0.4091,0.37,0.2985,314
1,3,6,0,6,0,1,0.44,0.4394,0.44,0.4179,10
3,8,12,0,6,0,1,0.76,0.6667,0.37,0.194,654
3,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,92
1,3,19,0,3,1,2,0.34,0.303,0.76,0.3284,134
3,8,17,0,4,1,1,0.8,0.697,0.29,0.2537,582
1,1,9,1,1,0,1,0.1,0.1212,0.58,0.1642,96
3,9,12,0,1,1,2,0.58,0.5455,0.6,0.0896,189
2,5,11,0,2,1,2,0.66,0.6212,0.65,0.3284,140
4,12,16,0,6,0,1,0.28,0.2727,0.45,0.2239,222
4,10,15,0,5,1,1,0.66,0.6212,0.41,0,270
4,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,6
3,7,18,0,0,0,1,0.82,0.7424,0.43,0.2836,363
1,1,9,0,4,1,2,0.18,0.2424,0.51,0,122
3,9,9,0,5,1,1,0.46,0.4545,0.55,0.2537,210
3,7,2,0,4,1,1,0.64,0.6212,0.57,0.2985,10
1,1,4,0,5,1,1,0.22,0.2273,0.69,0.1343,3
1,12,8,0,6,0,2,0.26,0.2424,0.81,0,44
2,4,13,0,0,0,1,0.58,0.5455,0.23,0.1642,483
1,3,14,0,3,1,1,0.7,0.6364,0.23,0.3284,224
4,12,5,0,4,1,2,0.32,0.303,0.7,0.2836,24
4,9,21,0,6,0,1,0.52,0.5,0.55,0.1343,292
2,5,21,0,0,0,3,0.66,0.6212,0.69,0.4179,143
4,12,17,0,6,0,1,0.28,0.2576,0.36,0.3284,185
1,2,1,0,4,1,1,0.22,0.2576,0.6,0.0896,7
4,11,13,0,5,1,1,0.4,0.4091,0.43,0.3582,294
3,8,17,0,0,0,1,0.76,0.6818,0.4,0.2985,398
1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,97
1,2,9,0,6,0,1,0.22,0.2424,0.8,0.1045,138
3,9,2,0,6,0,2,0.64,0.6061,0.69,0.2239,41
4,10,20,0,6,0,1,0.52,0.5,0.77,0.1045,202
1,3,8,0,6,0,1,0.26,0.2576,0.65,0.1642,53
3,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,2
1,3,9,0,1,1,1,0.38,0.3939,0.54,0.1642,281
4,10,5,0,4,1,1,0.42,0.4242,0.62,0.194,24
1,2,15,0,5,1,3,0.4,0.4091,0.87,0.194,94
4,12,23,0,6,0,2,0.36,0.3485,0.62,0.1343,119
3,8,20,0,4,1,2,0.7,0.6667,0.74,0.194,286
1,2,20,0,0,0,1,0.14,0.1212,0.42,0.3284,57
1,2,10,0,1,1,1,0.22,0.2424,0.75,0.1045,116
1,1,10,0,1,1,2,0.16,0.1515,0.59,0.194,69
2,4,10,0,4,1,1,0.42,0.4242,0.44,0.3582,98
4,11,23,0,0,0,3,0.46,0.4545,0.88,0.0896,28
1,12,7,0,1,1,1,0.16,0.1818,0.64,0.1343,85
4,12,17,0,6,0,1,0.4,0.4091,0.5,0.2239,309
2,6,20,0,5,1,1,0.68,0.6364,0.44,0.194,385
3,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537,312
1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985,157
4,11,4,0,2,1,2,0.52,0.5,0.83,0.3284,6
1,2,0,0,0,0,1,0.26,0.2576,0.7,0.194,39
1,3,6,0,2,1,1,0.18,0.2121,0.51,0.1045,102
1,12,6,0,2,1,2,0.3,0.2727,0.61,0.2985,35
1,3,6,0,5,1,2,0.4,0.4091,0.87,0.1642,99
4,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985,328
1,3,8,0,1,1,1,0.46,0.4545,0.88,0.1045,579
3,8,19,0,2,1,1,0.74,0.6667,0.48,0.194,376
4,10,2,0,1,1,1,0.24,0.2879,0.87,0,3
2,4,12,0,2,1,1,0.7,0.6515,0.61,0.4179,186
2,4,22,0,4,1,1,0.48,0.4697,0.55,0.1045,104
4,12,23,0,0,0,1,0.2,0.2273,0.75,0.1045,37
4,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,10
3,7,14,0,4,1,1,0.86,0.7879,0.41,0.2537,160
2,3,14,0,6,0,3,0.52,0.5,0.88,0.3582,223
3,8,5,0,3,1,1,0.56,0.5303,0.73,0.1045,27
4,10,10,0,6,0,1,0.54,0.5152,0.73,0.2836,479
2,5,23,0,2,1,3,0.62,0.5455,0.94,0,50
3,9,13,0,6,0,2,0.82,0.7727,0.52,0.0896,504
1,12,20,0,0,0,1,0.26,0.303,0.65,0,52
4,11,20,0,6,0,2,0.36,0.3636,0.57,0.1045,163
2,6,7,0,2,1,1,0.56,0.5303,0.52,0.4179,365
3,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,114
4,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,124
3,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,2
3,8,22,0,3,1,3,0.68,0.6364,0.89,0.1045,77
1,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,48
4,11,19,0,3,1,1,0.3,0.303,0.52,0.1642,396
1,1,5,0,5,1,3,0.22,0.2727,0.55,0,5
2,6,1,0,3,1,1,0.7,0.6667,0.84,0.2537,17
2,4,7,0,4,1,1,0.3,0.2727,0.65,0.3284,306
1,1,10,0,5,1,1,0.26,0.2576,0.65,0.194,116
3,7,2,0,5,1,1,0.78,0.803,0.79,0.1343,14
2,4,8,0,4,1,2,0.66,0.6061,0.78,0.4478,398
4,9,13,0,6,0,1,0.64,0.5909,0.78,0,460
1,2,2,0,0,0,2,0.3,0.2879,0.36,0.2836,48
4,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,313
2,4,18,1,5,0,2,0.46,0.4545,0.67,0.3881,263
1,3,14,0,2,1,1,0.32,0.3333,0.36,0.1343,79
2,6,14,0,5,1,1,0.72,0.6515,0.39,0.194,376
4,11,8,0,6,0,1,0.26,0.2576,0.7,0.194,101
3,6,19,0,6,0,1,0.72,0.6667,0.48,0.2836,375
1,12,21,0,6,0,1,0.22,0.2121,0.51,0.2836,53
3,9,19,0,6,0,1,0.7,0.6515,0.58,0.194,407
1,2,18,0,4,1,2,0.54,0.5152,0.42,0.2836,222
2,5,23,0,6,0,1,0.5,0.4848,0.59,0.1045,119
1,1,6,0,1,1,2,0.2,0.2576,0.86,0,42
4,11,3,0,5,1,1,0.28,0.2879,0.75,0.1045,2
2,4,5,0,2,1,2,0.46,0.4545,0.72,0.194,18
1,12,5,0,5,1,1,0.36,0.3485,0.93,0.194,8
4,11,1,0,0,0,1,0.36,0.3788,0.81,0,44
1,12,17,0,0,0,1,0.32,0.3182,0.49,0.194,114
3,7,21,0,4,1,1,0.74,0.6818,0.62,0.1642,209
1,2,10,0,4,1,3,0.32,0.3333,0.7,0.1343,44
2,4,11,0,5,1,1,0.32,0.2879,0.61,0.3582,89
3,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,249
2,4,4,0,1,1,3,0.3,0.2879,0.81,0.2836,3
1,12,14,0,3,1,3,0.22,0.2121,0.93,0.2537,20
2,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881,226
2,3,8,0,0,0,1,0.2,0.197,0.69,0.2239,14
3,8,9,0,5,1,2,0.72,0.6667,0.58,0,389
1,12,17,0,6,0,1,0.26,0.2424,0.79,0.1045,118
4,10,9,0,4,1,1,0.44,0.4394,0.67,0.5821,223
4,11,22,0,4,1,1,0.4,0.4091,0.82,0,137
1,1,14,0,1,1,2,0.18,0.197,0.55,0.1343,86
1,1,6,0,0,0,2,0.3,0.3333,0.52,0,2
2,4,15,0,6,0,2,0.64,0.6212,0.27,0.3582,658
1,3,16,0,6,0,1,0.36,0.3636,0.23,0,390
2,4,3,0,0,0,2,0.36,0.3485,0.87,0.194,16
1,12,5,0,6,0,2,0.36,0.3485,0.76,0.2239,1
3,8,14,0,0,0,1,0.78,0.697,0.43,0.4179,447
3,6,16,0,5,1,1,0.96,0.9091,0.36,0,351
1,12,10,0,0,0,1,0.26,0.2121,0.41,0.5821,122
2,3,10,0,3,1,2,0.52,0.5,0.83,0.1642,154
4,11,2,0,3,1,2,0.28,0.2576,0.56,0.2985,74
3,9,13,0,3,1,3,0.6,0.5455,0.88,0,11
1,2,17,0,4,1,2,0.58,0.5455,0.32,0.2985,274
1,3,10,0,2,1,1,0.24,0.2121,0.52,0.2836,68
4,12,11,0,5,1,2,0.32,0.3182,0.76,0.194,203
2,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,12
3,7,11,0,3,1,1,0.9,0.8485,0.42,0,183
1,3,7,0,2,1,1,0.18,0.197,0.64,0.1343,128
3,9,14,0,3,1,1,0.82,0.7879,0.56,0.1045,211
2,4,21,0,2,1,1,0.54,0.5152,0.45,0,243
1,2,19,0,5,1,2,0.24,0.2424,0.65,0.1343,103
2,4,7,0,2,1,1,0.6,0.6212,0.43,0.2537,461
2,4,10,0,3,1,2,0.62,0.5758,0.83,0.2836,92
3,9,7,0,6,0,1,0.54,0.5152,0.52,0.2836,73
2,4,17,0,3,1,3,0.66,0.6061,0.83,0.3881,521
2,4,21,0,0,0,1,0.62,0.6212,0.57,0.2537,229
4,11,15,0,3,1,2,0.32,0.303,0.53,0.2985,198
4,11,9,0,3,1,1,0.34,0.3636,0.93,0,219
3,9,20,0,5,1,2,0.5,0.4848,0.55,0,225
4,10,12,0,0,0,2,0.48,0.4697,0.59,0.4925,491
1,12,22,0,4,1,2,0.24,0.2121,0.6,0.2836,44
2,3,5,0,1,1,1,0.32,0.303,0.81,0.2985,2
4,12,2,0,5,1,1,0.48,0.4697,0.77,0.1045,23
4,12,10,0,5,1,1,0.34,0.303,0.46,0.2985,132
2,4,7,0,2,1,2,0.48,0.4697,0.88,0.3284,134
3,8,7,0,5,1,2,0.66,0.6061,0.83,0.0896,263
4,12,6,0,3,1,1,0.24,0.2576,0.75,0.0896,112
1,2,1,0,1,1,1,0.12,0.1212,0.5,0.2239,6
1,12,4,0,6,0,1,0.38,0.3939,0.71,0.2239,10
4,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,75
4,9,11,0,1,1,1,0.68,0.6364,0.79,0.2239,159
3,9,16,0,3,1,1,0.64,0.5758,0.89,0,144
2,6,22,0,6,0,1,0.66,0.6061,0.78,0.2239,190
2,6,4,0,0,0,1,0.54,0.5152,0.64,0.0896,18
4,11,1,0,2,1,1,0.52,0.5,0.83,0.0896,17
3,8,5,0,4,1,2,0.66,0.5909,0.94,0,41
2,6,15,0,3,1,1,0.9,0.8182,0.35,0,179
3,8,11,0,5,1,2,0.72,0.6818,0.66,0.0896,165
4,10,9,0,1,1,1,0.46,0.4545,0.63,0.0896,360
3,9,9,0,4,1,2,0.62,0.5455,0.94,0.194,203
1,12,16,0,6,0,1,0.3,0.2424,0.75,0.1045,147
2,5,2,0,4,1,1,0.62,0.5758,0.83,0.1045,14
4,12,13,0,4,1,1,0.4,0.4091,0.4,0.2239,154
4,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642,272
3,8,6,0,6,0,2,0.6,0.5606,0.83,0.1343,24
2,5,12,0,6,0,1,0.66,0.6212,0.36,0,642
4,10,10,0,1,1,1,0.54,0.5152,0.56,0,179
2,4,5,0,5,1,1,0.42,0.4242,0.94,0,25
3,7,19,0,2,1,1,0.8,0.7727,0.59,0.1343,368
2,4,1,0,6,0,2,0.36,0.3333,0.87,0.2836,33
3,6,21,0,2,1,1,0.72,0.697,0.74,0.194,229
1,2,9,0,3,1,1,0.18,0.2121,0.51,0.0896,139
3,6,3,0,3,1,1,0.66,0.6061,0.78,0.1343,7
2,5,6,0,6,0,2,0.54,0.5152,0.94,0,42
1,12,9,0,5,1,1,0.4,0.4091,0.66,0.2985,156
1,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,106
2,4,5,0,5,1,2,0.34,0.3333,0.53,0.1642,21
1,1,20,0,1,1,1,0.2,0.2273,0.47,0.1045,52
2,5,16,0,0,0,1,0.72,0.6515,0.42,0.2537,564
1,3,2,0,5,1,1,0.4,0.4091,0.62,0.194,14
1,2,19,0,1,1,1,0.38,0.3939,0.43,0.4925,98
2,5,7,0,2,1,3,0.56,0.5303,0.88,0.1045,324
3,8,6,0,2,1,2,0.7,0.6667,0.79,0.194,179
2,4,9,0,4,1,1,0.46,0.4545,0.51,0.1343,170
2,5,9,0,5,1,2,0.64,0.5758,0.89,0.1343,340
2,5,21,0,2,1,1,0.54,0.5152,0.88,0.2537,174
3,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,199
2,4,13,0,3,1,1,0.64,0.5909,0.78,0.2985,150
2,5,7,0,4,1,3,0.44,0.4394,0.94,0.1045,384
4,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,129
3,7,12,0,5,1,2,0.76,0.7273,0.7,0.2836,213
3,8,22,0,5,1,1,0.68,0.6364,0.51,0,231
3,9,8,0,5,1,1,0.66,0.6061,0.83,0.1045,719
4,11,17,0,3,1,1,0.32,0.3182,0.49,0.194,583
3,7,13,1,1,0,2,0.78,0.7121,0.49,0,423
1,2,0,0,3,1,1,0.3,0.2879,0.56,0.2239,23
4,12,11,0,1,1,2,0.26,0.2879,0.6,0.0896,115
3,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,192
4,11,13,0,2,1,3,0.54,0.5152,0.6,0.2239,153
2,5,17,0,5,1,1,0.58,0.5455,0.4,0.3582,553
2,4,11,0,5,1,1,0.46,0.4545,0.36,0.1343,233
2,4,18,0,5,1,1,0.54,0.5152,0.26,0.1343,671
4,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,124
4,10,5,0,3,1,2,0.46,0.4545,0.88,0.0896,40
3,8,19,0,4,1,1,0.8,0.7879,0.63,0.1642,607
2,5,4,0,2,1,3,0.54,0.5152,0.94,0.2537,4
2,5,12,0,0,0,2,0.48,0.4697,0.77,0.1045,281
3,8,22,0,2,1,1,0.72,0.697,0.74,0.1045,224
2,4,17,0,0,0,1,0.62,0.6061,0.27,0.2985,522
4,10,7,0,3,1,1,0.46,0.4545,0.82,0.1045,507
2,5,0,0,1,1,1,0.46,0.4545,0.82,0.0896,53
4,11,4,1,5,0,1,0.3,0.2879,0.61,0.194,8
1,2,18,0,5,1,1,0.38,0.3939,0.4,0.1343,385
2,4,7,0,6,0,2,0.3,0.303,0.93,0.1642,21
1,3,7,0,1,1,2,0.28,0.3182,0.61,0,88
4,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,392
4,11,11,0,2,1,1,0.32,0.3333,0.45,0.1343,216
4,12,22,0,5,1,1,0.28,0.3182,0.87,0,129
2,5,15,0,2,1,1,0.7,0.6515,0.61,0.0896,245
4,11,15,0,4,1,1,0.44,0.4394,0.18,0.4179,233
1,3,6,0,3,1,1,0.22,0.2121,0.55,0.2537,40
4,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,41
1,3,6,0,5,1,1,0.3,0.3333,0.7,0,92
2,4,13,0,1,1,1,0.46,0.4545,0.36,0.2985,281
2,4,22,0,3,1,1,0.42,0.4242,0.67,0.194,99
1,3,15,0,3,1,1,0.7,0.6364,0.24,0,283
4,12,3,0,4,1,2,0.32,0.3333,0.7,0.1343,3
2,5,19,0,5,1,2,0.52,0.5,0.83,0.194,270
4,11,21,0,4,1,1,0.36,0.3333,0.57,0.2537,136
2,4,20,0,0,0,1,0.56,0.5303,0.28,0.4179,211
2,4,7,0,5,1,3,0.34,0.3333,0.87,0.1642,113
4,12,23,0,6,0,1,0.2,0.2273,0.75,0,69
2,6,18,0,2,1,1,0.6,0.6212,0.43,0.194,790
3,8,19,0,0,0,1,0.7,0.6667,0.84,0.2239,185
1,1,15,0,2,1,1,0.42,0.4242,0.38,0.2985,136
3,7,21,0,4,1,1,0.72,0.6667,0.48,0.2239,373
2,4,19,0,2,1,1,0.64,0.6061,0.73,0.4179,328
2,3,11,0,4,1,2,0.3,0.2727,0.81,0.2985,71
2,5,21,0,1,1,2,0.6,0.5909,0.73,0.1045,232
1,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,24
4,12,2,0,2,1,1,0.2,0.2576,0.8,0,2
2,4,17,0,6,0,2,0.62,0.6212,0.33,0.2537,560
4,12,0,0,1,1,3,0.36,0.3636,1,0.0896,20
3,8,19,0,1,1,1,0.74,0.6818,0.58,0.1642,555
3,6,10,0,0,0,1,0.76,0.6818,0.4,0,452
1,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,125
2,4,18,0,1,1,2,0.72,0.6364,0.23,0.4925,386
4,10,19,0,3,1,2,0.64,0.6212,0.53,0.0896,572
3,9,17,0,4,1,3,0.64,0.5606,0.94,0.2836,113
