SEASON,MONTH,HOUR,HOLIDAY,WEEKDAY,WORKINGDAY,WEATHERSIT,TEMP,ATEMP,HUM,WINDSPEED,USERS
1,12,10,0,1,1,2,0.26,0.303,0.65,0,103
2,6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,94
1,12,15,0,4,1,2,0.3,0.3182,0.52,0.0896,177
2,4,12,0,2,1,1,0.52,0.5,0.25,0,331
3,9,11,0,3,1,2,0.78,0.7424,0.62,0.1642,217
4,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,169
4,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,426
4,10,21,0,6,0,1,0.46,0.4545,0.47,0.2239,296
3,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,153
2,4,2,0,6,0,1,0.52,0.5,0.77,0.1343,81
2,5,1,0,4,1,1,0.46,0.4545,0.88,0.2239,17
1,2,2,0,4,1,1,0.2,0.2273,0.64,0.0896,4
3,8,6,0,1,1,1,0.62,0.5606,0.88,0,145
4,10,5,0,3,1,1,0.42,0.4242,0.71,0.2239,21
2,5,5,0,6,0,1,0.46,0.4545,0.67,0,12
2,5,23,0,2,1,1,0.6,0.5758,0.78,0,95
3,9,11,0,3,1,2,0.62,0.5758,0.83,0.1642,180
3,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,199
1,1,21,0,4,1,1,0.26,0.2273,0.44,0.3582,121
2,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,416
2,4,5,0,0,0,1,0.28,0.2727,0.65,0.2239,5
1,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,92
4,10,1,0,0,0,1,0.42,0.4242,0.58,0.2239,117
2,5,12,0,1,1,1,0.6,0.6212,0.43,0.194,195
1,2,20,0,4,1,1,0.14,0.1818,0.31,0.0896,97
2,5,15,0,6,0,1,0.74,0.6818,0.55,0.2239,374
2,3,3,0,3,1,2,0.34,0.3182,0.76,0.2537,3
2,6,12,0,3,1,1,0.62,0.6212,0.38,0,315
4,9,6,0,1,1,2,0.62,0.5455,0.94,0.0896,113
4,11,23,0,3,1,3,0.28,0.2727,0.65,0.2239,40
2,5,23,0,0,0,1,0.66,0.5909,0.89,0.1642,135
1,12,22,0,1,1,2,0.24,0.2879,0.93,0,12
4,11,13,0,6,0,2,0.36,0.3333,0.46,0.3582,449
1,2,3,0,1,1,3,0.32,0.3182,0.93,0.1642,1
3,9,22,0,5,1,1,0.62,0.5455,0.94,0,160
4,12,21,0,2,1,1,0.36,0.3485,0.5,0.2239,168
4,11,20,0,2,1,2,0.38,0.3939,0.87,0.2537,184
3,9,23,0,4,1,3,0.62,0.5152,1,0.0896,26
2,4,16,0,5,1,1,0.66,0.6212,0.44,0.194,580
1,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,83
4,10,19,0,1,1,2,0.54,0.5152,0.68,0.1045,516
4,12,13,0,3,1,3,0.44,0.4394,1,0.194,33
4,12,21,0,0,0,2,0.36,0.3788,0.93,0,106
3,7,9,1,1,0,2,0.72,0.6818,0.66,0.0896,238
2,4,3,0,4,1,2,0.48,0.4697,0.55,0.0896,6
4,10,14,0,6,0,1,0.56,0.5303,0.4,0,711
2,4,11,0,4,1,2,0.46,0.4545,0.94,0.2239,151
2,4,23,0,4,1,1,0.46,0.4545,0.59,0.1045,47
3,6,23,0,1,1,1,0.68,0.6364,0.69,0,81
4,11,8,0,2,1,3,0.32,0.303,0.87,0.2537,211
2,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,428
4,10,17,0,0,0,3,0.36,0.3485,0.87,0.1642,167
1,2,18,0,6,0,3,0.28,0.2727,0.75,0.1642,64
1,1,8,0,6,0,1,0.24,0.2576,0.75,0.1045,64
1,1,10,0,2,1,1,0.32,0.3333,0.93,0.0896,116
4,11,10,0,2,1,3,0.32,0.3182,0.81,0.194,57
4,10,8,0,2,1,3,0.6,0.5455,0.88,0,134
1,1,4,0,2,1,1,0.3,0.2879,0.49,0.194,1
4,10,11,0,4,1,2,0.56,0.5303,0.56,0.2239,268
2,6,4,0,4,1,1,0.66,0.6212,0.41,0.194,3
3,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,487
3,7,0,0,6,0,2,0.66,0.6061,0.83,0.1343,121
3,8,9,0,3,1,1,0.74,0.6667,0.48,0.0896,209
4,10,20,0,2,1,3,0.62,0.5455,0.94,0.1343,306
3,8,22,0,1,1,1,0.66,0.6212,0.69,0.2537,98
1,3,9,0,4,1,1,0.48,0.4697,0.77,0.0896,315
4,10,17,0,2,1,1,0.56,0.5303,0.37,0.1045,585
4,10,9,0,3,1,1,0.54,0.5152,0.6,0.2836,366
3,7,5,0,3,1,1,0.64,0.5758,0.89,0,41
1,1,12,0,3,1,2,0.1,0.1061,0.46,0.194,84
3,6,16,0,1,1,1,0.74,0.6818,0.55,0.1045,275
4,11,18,0,3,1,3,0.46,0.4545,0.88,0.3881,189
1,2,23,0,0,0,1,0.26,0.2576,0.56,0.1642,64
3,6,14,0,5,1,1,0.78,0.697,0.43,0.2836,229
4,12,0,0,1,1,1,0.32,0.3333,0.87,0.0896,24
3,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,457
4,9,18,0,2,1,2,0.64,0.5758,0.89,0.2239,356
1,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,8
2,4,5,0,1,1,3,0.3,0.2879,0.81,0.2836,14
1,2,21,0,5,1,1,0.2,0.2121,0.59,0.1343,47
1,2,18,0,4,1,1,0.34,0.3333,0.31,0.1642,417
3,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,196
4,10,18,0,6,0,3,0.38,0.3939,0.87,0.2239,140
1,1,4,0,3,1,1,0.26,0.2424,0.7,0.2836,4
4,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,189
2,5,22,0,4,1,1,0.48,0.4697,0.39,0.194,165
2,4,21,0,6,0,2,0.56,0.5303,0.83,0.2836,135
1,2,10,0,4,1,1,0.42,0.4242,0.67,0.194,148
4,11,14,0,0,0,1,0.62,0.6212,0.43,0.4627,313
1,2,15,0,2,1,1,0.34,0.303,0.49,0.4179,160
2,5,16,0,6,0,1,0.6,0.6212,0.38,0.194,342
1,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,91
2,5,10,0,0,0,1,0.6,0.6061,0.6,0.2537,350
3,8,7,0,0,0,1,0.64,0.5758,0.89,0.194,34
4,10,21,1,1,0,1,0.56,0.5303,0.88,0.0896,175
2,5,19,0,4,1,1,0.72,0.6515,0.34,0.1642,591
2,4,10,0,5,1,1,0.32,0.303,0.66,0.2836,75
2,4,1,0,4,1,1,0.52,0.5,0.45,0.2239,26
1,1,6,0,5,1,2,0.42,0.4242,1,0.3284,72
1,1,15,0,3,1,1,0.3,0.2879,0.28,0.194,62
2,6,19,0,6,0,1,0.7,0.6515,0.65,0.194,264
2,4,18,0,4,1,2,0.54,0.5152,0.77,0.194,664
2,5,7,0,4,1,1,0.6,0.5606,0.83,0.1045,415
2,4,6,1,1,0,1,0.52,0.5,0.83,0.1642,133
1,2,7,0,2,1,1,0.24,0.197,0.65,0.4179,100
1,1,7,0,5,1,1,0.26,0.2576,0.6,0.2239,177
3,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,10
2,4,3,0,1,1,2,0.32,0.303,0.81,0.2836,1
3,8,10,0,1,1,1,0.7,0.6515,0.48,0.2836,121
2,3,10,0,4,1,3,0.26,0.2424,0.93,0.2537,69
4,9,7,0,0,0,2,0.6,0.5152,0.94,0.1343,38
3,7,5,0,2,1,1,0.66,0.6212,0.69,0,20
2,5,11,0,2,1,2,0.6,0.5758,0.78,0,189
1,1,12,0,4,1,1,0.3,0.2879,0.49,0.2537,120
2,6,7,0,4,1,2,0.72,0.697,0.79,0.1343,314
3,9,6,0,0,0,1,0.44,0.4394,0.77,0.2537,12
1,12,6,0,0,0,2,0.24,0.197,0.52,0.4179,8
3,7,10,0,3,1,1,0.76,0.7273,0.7,0,110
2,4,0,0,4,1,1,0.64,0.5909,0.78,0.3582,54
2,6,13,0,0,0,1,0.78,0.7424,0.59,0.2836,373
1,12,18,1,2,0,2,0.32,0.303,0.66,0.2537,43
3,9,8,0,2,1,1,0.7,0.6667,0.84,0.1642,632
3,7,3,0,5,1,1,0.74,0.7121,0.79,0,11
2,4,3,0,1,1,1,0.4,0.4091,0.76,0.1642,4
4,11,21,0,0,0,1,0.26,0.303,0.48,0,64
3,8,10,0,0,0,1,0.8,0.803,0.66,0.1343,266
1,2,7,0,2,1,1,0.2,0.1818,0.32,0.3582,105
2,3,22,0,2,1,2,0.4,0.4091,0.58,0.2537,70
3,8,4,0,1,1,1,0.68,0.6364,0.65,0.194,12
4,11,4,0,6,0,2,0.32,0.303,0.49,0.2985,16
2,5,7,0,3,1,1,0.56,0.5303,0.83,0,440
3,9,12,1,1,0,2,0.72,0.6818,0.7,0.194,353
2,4,11,0,4,1,1,0.52,0.5,0.45,0.1642,115
2,5,11,0,4,1,1,0.58,0.5455,0.6,0.2239,179
1,2,21,0,2,1,1,0.34,0.3333,0.61,0.1642,154
3,8,21,0,4,1,1,0.7,0.6515,0.48,0.0896,206
3,8,5,0,2,1,1,0.62,0.5909,0.73,0.2836,30
2,5,9,0,3,1,2,0.56,0.5303,0.88,0,315
1,2,17,0,6,0,1,0.48,0.4697,0.36,0.2836,364
3,9,14,0,4,1,2,0.66,0.6061,0.83,0.2239,183
4,10,11,0,3,1,3,0.52,0.5,0.94,0.2537,149
1,1,21,0,5,1,2,0.2,0.2273,0.37,0.0896,104
3,8,20,0,3,1,3,0.7,0.6667,0.84,0.1045,87
1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,430
2,3,16,0,5,1,3,0.4,0.4091,0.62,0.2836,367
3,6,12,0,2,1,1,0.84,0.7727,0.47,0.2239,202
3,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,194
3,9,15,0,1,1,1,0.74,0.6667,0.48,0.0896,212
4,12,8,0,6,0,2,0.26,0.2879,0.75,0.0896,119
1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,140
2,5,1,0,5,1,1,0.46,0.4545,1,0,25
3,7,21,0,0,0,2,0.66,0.6061,0.83,0.1642,167
2,4,14,0,1,1,1,0.46,0.4545,0.31,0.4179,268
1,2,14,0,5,1,2,0.32,0.3333,0.39,0.0896,146
4,11,22,0,5,1,1,0.3,0.3333,0.75,0,163
1,3,3,0,2,1,1,0.18,0.1667,0.51,0.2836,1
3,7,7,0,0,0,1,0.7,0.6515,0.7,0.0896,65
3,8,8,0,1,1,1,0.8,0.7273,0.43,0.194,382
1,3,10,0,3,1,2,0.36,0.3485,0.81,0.1642,68
2,3,9,0,2,1,1,0.24,0.2273,0.38,0.194,267
1,3,20,0,4,1,1,0.42,0.4242,0.67,0.2239,137
1,2,19,0,6,0,1,0.44,0.4394,0.44,0.1642,188
1,2,1,0,4,1,2,0.24,0.2424,0.87,0.1343,12
1,12,17,0,3,1,3,0.26,0.2273,0.93,0.3582,53
2,4,10,0,3,1,1,0.52,0.5,0.34,0,182
2,6,9,0,0,0,2,0.68,0.6364,0.74,0.1045,169
1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239,88
4,10,16,0,6,0,1,0.62,0.6212,0.29,0.3881,443
1,2,11,0,0,0,1,0.32,0.2879,0.39,0.4478,112
1,3,16,0,1,1,1,0.3,0.2727,0.45,0.2985,210
1,3,6,0,5,1,2,0.4,0.4091,0.5,0.3582,85
3,9,19,0,6,0,1,0.7,0.6667,0.74,0.1343,295
3,8,11,0,4,1,1,0.82,0.7727,0.52,0.1045,226
1,2,2,0,4,1,2,0.34,0.3182,0.53,0.2239,6
1,2,12,0,3,1,1,0.4,0.4091,0.62,0.2836,207
2,3,10,0,1,1,1,0.24,0.2273,0.3,0.194,69
3,9,15,0,3,1,1,0.62,0.6212,0.35,0,311
4,11,22,0,5,1,1,0.34,0.3485,0.71,0.1045,163
2,5,20,0,4,1,1,0.54,0.5152,0.77,0.2836,282
1,3,3,0,5,1,1,0.36,0.3485,0.71,0.194,5
2,4,14,0,4,1,1,0.62,0.5758,0.83,0.2985,142
3,8,22,0,2,1,1,0.72,0.6818,0.66,0.0896,189
1,3,3,0,2,1,1,0.24,0.2576,0.52,0.0896,7
1,2,22,0,4,1,1,0.12,0.197,0.39,0,51
1,3,2,0,2,1,1,0.24,0.2424,0.52,0.1343,1
1,2,22,0,6,0,1,0.28,0.2727,0.75,0.2239,46
2,5,17,0,6,0,2,0.68,0.6364,0.65,0.2985,502
2,5,1,0,6,0,1,0.42,0.4242,0.82,0.1045,58
3,6,2,0,3,1,1,0.66,0.6061,0.83,0.2239,16
1,12,2,0,4,1,1,0.48,0.4697,0.82,0.1045,11
4,9,14,0,3,1,1,0.74,0.6667,0.48,0.2836,277
3,8,13,0,0,0,1,0.8,0.7727,0.59,0.4179,310
4,10,19,0,1,1,1,0.52,0.5,0.52,0.1045,514
4,11,18,0,6,0,2,0.42,0.4242,0.62,0.1642,185
4,11,1,0,2,1,3,0.4,0.4091,0.94,0.1343,6
1,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896,308
1,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,92
3,7,22,0,5,1,1,0.74,0.6667,0.45,0,263
1,3,23,0,3,1,3,0.34,0.3333,0.93,0.194,18
1,2,20,0,4,1,1,0.2,0.2273,0.47,0.0896,109
3,7,6,0,4,1,1,0.64,0.6061,0.73,0.0896,178
3,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,300
3,8,2,0,1,1,1,0.6,0.5909,0.69,0.194,13
3,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,284
4,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284,372
1,12,23,0,4,1,1,0.3,0.303,0.65,0.1642,45
2,4,16,0,5,1,1,0.52,0.5,0.29,0.2537,440
1,2,0,0,5,1,1,0.32,0.2879,0.53,0.3881,38
2,3,22,0,1,1,1,0.3,0.2879,0.22,0.2239,40
3,9,1,0,5,1,1,0.52,0.5,0.72,0,49
2,6,23,0,0,0,1,0.62,0.5909,0.78,0.1343,86
1,2,23,0,0,0,1,0.24,0.2424,0.7,0.1343,42
1,2,16,0,5,1,3,0.4,0.4091,0.87,0.194,178
4,11,16,0,1,1,1,0.52,0.5,0.45,0,295
3,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,152
1,2,5,0,5,1,1,0.26,0.2576,0.6,0.2239,17
1,2,5,0,6,0,3,0.22,0.2273,0.93,0.1642,2
2,4,4,0,3,1,1,0.24,0.2424,0.65,0.1343,1
3,8,5,0,4,1,1,0.64,0.5909,0.78,0.2836,27
1,2,21,1,1,0,1,0.3,0.303,0.39,0.1642,98
1,2,9,0,3,1,1,0.32,0.3333,0.7,0.0896,252
2,3,9,0,1,1,2,0.22,0.2121,0.32,0.2239,121
4,12,4,0,1,1,1,0.36,0.3788,0.93,0,5
1,2,10,0,5,1,3,0.36,0.3485,0.81,0.1642,141
1,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,33
1,3,17,0,6,0,2,0.48,0.4697,0.59,0.3582,164
3,8,12,0,5,1,1,0.86,0.7424,0.26,0.2537,410
1,2,23,0,2,1,3,0.2,0.197,0.93,0.194,16
4,9,16,0,4,1,2,0.72,0.6667,0.58,0.3284,472
3,9,19,0,3,1,1,0.74,0.697,0.7,0.1642,662
1,3,15,0,3,1,1,0.54,0.5152,0.19,0.4179,110
2,4,7,0,4,1,2,0.64,0.5909,0.78,0.4478,215
3,8,12,0,0,0,3,0.64,0.6061,0.73,0,298
4,11,10,0,2,1,3,0.56,0.5303,0.73,0.4179,36
2,5,17,0,4,1,1,0.76,0.6667,0.31,0.1642,827
3,9,3,1,1,0,1,0.66,0.5909,0.89,0.1343,28
4,11,4,0,6,0,1,0.24,0.2273,0.7,0.194,7
3,8,12,0,4,1,1,0.84,0.7576,0.44,0.1045,277
4,9,4,0,4,1,1,0.56,0.5303,0.94,0.1343,8
3,7,19,0,6,0,1,0.76,0.697,0.55,0.1642,306
4,12,17,0,4,1,1,0.32,0.3333,0.42,0.1045,550
4,9,15,0,6,0,2,0.66,0.6212,0.74,0.1343,452
3,8,22,0,4,1,1,0.74,0.697,0.7,0.194,262
2,6,0,0,1,1,1,0.56,0.5303,0.73,0.2537,40
2,6,20,0,3,1,1,0.8,0.7879,0.63,0.1343,280
1,2,14,0,3,1,1,0.38,0.3939,0.82,0.3881,63
2,6,4,0,3,1,1,0.62,0.5758,0.83,0,6
3,9,14,0,3,1,2,0.66,0.6212,0.74,0.194,179
1,2,17,0,6,0,1,0.32,0.2879,0.31,0.5224,137
1,3,11,0,2,1,2,0.36,0.3485,0.25,0.1642,78
3,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,891
4,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,528
4,11,13,0,1,1,1,0.44,0.4394,0.54,0.2537,251
3,8,4,0,4,1,1,0.62,0.5909,0.73,0,8
3,8,0,0,2,1,1,0.7,0.6667,0.84,0.2537,38
2,4,6,0,5,1,1,0.42,0.4242,0.88,0,113
1,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,19
1,12,8,0,1,1,1,0.14,0.1515,0.69,0.1343,196
4,11,6,0,0,0,1,0.28,0.2879,0.61,0.1343,16
4,12,17,0,0,0,1,0.28,0.3182,0.3,0,163
3,7,18,0,0,0,1,0.88,0.7727,0.32,0.3582,370
2,5,21,0,4,1,1,0.58,0.5455,0.4,0.1045,299
4,10,23,0,5,1,1,0.58,0.5455,0.78,0.2239,171
1,1,6,0,2,1,3,0.3,0.2879,0.75,0.2537,57
4,12,6,0,5,1,2,0.28,0.2727,0.75,0.1642,84
3,7,18,0,6,0,1,0.76,0.6818,0.45,0.2836,428
3,6,22,0,0,0,1,0.7,0.6515,0.51,0,114
4,11,18,0,2,1,1,0.32,0.303,0.57,0.2985,497
4,11,17,0,3,1,3,0.38,0.3939,0.71,0.3881,163
3,9,3,0,4,1,3,0.62,0.5455,0.94,0,2
3,7,10,0,2,1,1,0.76,0.7121,0.62,0.194,190
3,8,17,0,1,1,1,0.74,0.6515,0.27,0.3284,591
4,11,8,0,0,0,1,0.3,0.303,0.56,0.1343,149
4,9,11,0,4,1,2,0.72,0.6667,0.51,0.1642,294
1,1,23,0,6,0,2,0.16,0.1515,0.8,0.2537,52
2,6,7,0,5,1,1,0.6,0.5606,0.83,0,250
2,3,4,0,4,1,2,0.28,0.2727,1,0.194,1
3,9,20,0,0,0,2,0.54,0.5152,0.68,0.0896,180
4,10,0,0,6,0,1,0.5,0.4848,0.63,0.3881,130
1,1,21,0,3,1,1,0.2,0.197,0.51,0.194,43
2,4,18,0,0,0,1,0.64,0.6061,0.69,0.1642,270
2,6,14,0,1,1,1,0.7,0.6364,0.34,0.2537,200
1,3,2,0,0,0,2,0.46,0.4545,0.82,0.1045,56
4,10,13,0,4,1,2,0.64,0.5758,0.83,0.1642,162
2,4,23,0,4,1,1,0.42,0.4242,0.35,0.194,94
4,10,13,0,4,1,1,0.5,0.4848,0.31,0.1045,291
3,8,21,0,5,1,1,0.74,0.697,0.66,0.2537,286
1,3,4,0,6,0,1,0.52,0.5,0.34,0.4179,3
2,3,22,0,3,1,3,0.24,0.2273,0.93,0.2239,24
3,9,5,0,2,1,1,0.56,0.5303,0.88,0,20
3,6,19,0,2,1,2,0.74,0.6818,0.58,0.4627,299
2,6,7,0,5,1,1,0.54,0.5152,0.45,0.2537,277
1,2,22,0,6,0,1,0.24,0.2576,0.44,0.0896,45
3,7,13,0,1,1,1,0.82,0.7879,0.56,0.2537,152
1,1,20,0,2,1,1,0.12,0.1212,0.33,0.2537,115
1,3,21,0,3,1,2,0.32,0.303,0.93,0.3284,62
1,1,3,0,4,1,2,0.28,0.303,0.75,0.0896,6
2,5,16,0,2,1,1,0.9,0.8333,0.39,0.1343,249
4,12,8,0,4,1,1,0.26,0.2273,0.6,0.3284,477
4,11,20,0,2,1,1,0.4,0.4091,0.76,0,181
2,4,18,0,2,1,1,0.38,0.3939,0.4,0.4925,267
1,2,13,0,4,1,1,0.18,0.1667,0.29,0.2985,62
4,10,5,0,6,0,1,0.42,0.4242,0.71,0.1642,7
4,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,521
1,2,16,0,5,1,1,0.4,0.4091,0.37,0.1045,311
4,11,7,0,0,0,1,0.34,0.3182,0.66,0.2239,43
2,6,17,0,1,1,1,0.7,0.6515,0.54,0,565
1,12,12,0,6,0,1,0.3,0.2576,0.36,0.6567,146
3,8,0,0,3,1,1,0.7,0.6667,0.84,0,58
2,5,0,0,6,0,1,0.52,0.5,0.48,0.1045,148
3,8,11,0,1,1,1,0.66,0.6212,0.47,0.1642,138
4,10,3,0,0,0,1,0.42,0.4242,0.77,0.2985,28
1,2,0,0,0,0,3,0.1,0.0758,0.68,0.3881,21
1,1,23,0,1,1,2,0.22,0.2424,0.87,0.1045,52
3,9,12,0,5,1,2,0.52,0.5,0.45,0,251
3,7,18,0,1,1,1,0.86,0.8333,0.53,0.3881,472
3,7,12,0,6,0,2,0.74,0.697,0.66,0.0896,499
2,5,13,0,1,1,2,0.74,0.6818,0.58,0.4179,204
2,6,4,0,1,1,1,0.56,0.5303,0.94,0.1045,8
1,1,22,0,2,1,1,0.44,0.4394,0.35,0.2985,129
4,11,1,0,6,0,1,0.3,0.3182,0.81,0.0896,76
4,10,22,0,5,1,1,0.4,0.4091,0.47,0.2985,160
3,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,362
2,6,3,0,6,0,1,0.62,0.6212,0.57,0,40
4,11,21,0,1,1,1,0.34,0.3636,0.49,0,181
1,12,9,0,5,1,1,0.26,0.303,0.75,0,194
3,7,4,0,5,1,1,0.62,0.6212,0.57,0,6
4,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,245
4,12,8,0,0,0,1,0.26,0.303,0.87,0,55
1,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56
3,7,14,1,3,0,1,0.9,0.8182,0.37,0.1642,547
4,11,0,0,1,1,1,0.46,0.4545,0.59,0.2836,30
4,10,13,0,4,1,2,0.72,0.6667,0.58,0.3284,294
2,5,22,0,4,1,2,0.64,0.5909,0.78,0.1045,243
3,9,0,0,4,1,3,0.6,0.5,1,0.194,14
2,5,14,0,3,1,1,0.5,0.4848,0.51,0.3881,107
3,8,21,0,2,1,1,0.62,0.6212,0.57,0,211
4,10,18,0,0,0,1,0.64,0.6212,0.5,0.1045,414
1,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27
2,4,22,0,3,1,2,0.42,0.4242,0.77,0.0896,162
3,7,20,0,0,0,1,0.84,0.7424,0.39,0.1343,332
2,5,23,0,5,1,1,0.52,0.5,0.72,0.1642,115
2,4,4,0,0,0,2,0.54,0.5152,0.52,0,12
2,4,2,0,4,1,1,0.46,0.4545,0.33,0.4478,18
1,1,0,0,2,1,1,0.16,0.1818,0.55,0.1045,5
1,2,23,0,4,1,1,0.2,0.2273,0.47,0.1045,38
2,4,17,0,0,0,1,0.7,0.6364,0.42,0.3284,623
2,4,0,1,1,0,1,0.64,0.6212,0.53,0.3284,41
1,3,1,0,3,1,1,0.52,0.5,0.63,0.0896,27
3,9,10,0,3,1,1,0.56,0.5303,0.52,0.194,192
2,6,15,0,5,1,1,0.76,0.6667,0.29,0.2836,397
4,10,17,0,3,1,1,0.66,0.6212,0.47,0,963
3,7,22,0,2,1,1,0.74,0.7121,0.74,0,156
1,2,1,0,2,1,1,0.26,0.303,0.56,0,7
4,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,7
2,6,19,0,3,1,1,0.82,0.803,0.59,0.1343,384
2,5,9,0,5,1,1,0.6,0.5758,0.78,0,294
1,12,1,0,4,1,3,0.24,0.197,0.93,0.4478,5
2,4,4,0,5,1,1,0.34,0.3182,0.53,0.2836,3
4,10,10,0,5,1,1,0.66,0.6212,0.54,0,260
4,10,17,0,5,1,1,0.6,0.6212,0.56,0.2537,563
2,4,3,1,5,0,1,0.4,0.4091,0.76,0,3
1,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,75
3,8,16,0,1,1,1,0.74,0.6515,0.3,0.3881,320
3,9,16,0,5,1,1,0.7,0.6515,0.54,0.194,567
2,4,20,0,0,0,2,0.5,0.4848,0.59,0.2239,232
3,9,22,0,0,0,3,0.68,0.6364,0.83,0.1343,166
4,10,7,0,1,1,2,0.36,0.3485,0.71,0.1343,249
4,12,17,0,5,1,1,0.34,0.3485,0.66,0.1045,362
3,8,0,0,2,1,1,0.66,0.6212,0.74,0,29
3,8,6,0,4,1,1,0.66,0.6061,0.83,0.1642,167
2,5,22,0,6,0,1,0.7,0.6667,0.74,0.2537,204
2,6,0,0,1,1,1,0.58,0.5455,0.53,0,49
3,7,14,0,0,0,1,0.82,0.7879,0.56,0.2537,375
2,4,11,0,1,1,1,0.42,0.4242,0.47,0.4478,209
1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,7
1,2,10,0,2,1,2,0.16,0.2273,0.93,0,47
4,12,19,0,4,1,1,0.34,0.3485,0.46,0.1045,228
4,12,5,0,2,1,3,0.46,0.4545,0.88,0.2239,20
2,3,0,0,1,1,1,0.22,0.2273,0.55,0.194,12
3,6,20,0,3,1,1,0.76,0.6667,0.31,0.194,445
4,11,21,0,3,1,3,0.44,0.4394,0.88,0.2836,75
2,6,7,0,2,1,2,0.64,0.6061,0.69,0.194,334
3,8,14,0,6,0,1,0.8,0.7424,0.49,0.2985,538
3,8,16,0,5,1,2,0.84,0.2424,0.32,0.4478,488
3,8,8,0,4,1,2,0.7,0.6667,0.74,0.2985,484
1,2,19,0,3,1,1,0.28,0.2424,0.45,0.4925,91
4,9,15,0,4,1,1,0.68,0.6364,0.45,0.3881,227
4,11,6,0,5,1,1,0.22,0.2576,0.44,0.0896,71
4,12,6,0,5,1,2,0.44,0.4394,0.33,0.2985,82
2,4,23,0,3,1,2,0.42,0.4242,0.77,0,70
1,12,20,0,5,1,2,0.24,0.2576,0.65,0.1045,97
1,1,9,0,6,0,1,0.22,0.2273,0.8,0.1343,130
2,4,18,0,4,1,1,0.5,0.4848,0.31,0.1045,698
3,8,14,0,6,0,3,0.66,0.6212,0.65,0.2537,482
3,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,186
1,2,18,0,0,0,2,0.34,0.3333,0.36,0.1343,101
3,8,14,0,1,1,1,0.8,0.697,0.33,0.1045,248
2,4,7,0,5,1,1,0.42,0.4242,0.94,0,359
1,3,9,0,1,1,2,0.22,0.2576,0.6,0.0896,197
3,7,3,0,1,1,1,0.68,0.6364,0.79,0.0896,6
4,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,201
1,2,4,0,4,1,3,0.3,0.3182,0.7,0.0896,3
4,12,2,0,1,1,1,0.18,0.2121,0.8,0.0896,3
3,7,14,0,6,0,1,0.8,0.7576,0.55,0.1045,632
1,2,16,0,5,1,1,0.32,0.2879,0.49,0.4627,102
2,5,5,0,6,0,1,0.56,0.5303,0.88,0.0896,22
1,2,0,0,1,1,1,0.26,0.2424,0.6,0.2537,29
4,12,3,0,0,0,1,0.28,0.3182,0.75,0,41
1,2,23,0,4,1,1,0.32,0.303,0.49,0.2537,61
4,10,5,0,2,1,1,0.38,0.3939,0.87,0.1343,24
4,10,10,0,6,0,3,0.26,0.2273,0.93,0.3284,12
3,8,7,0,2,1,1,0.64,0.6061,0.69,0.2537,346
4,11,6,0,3,1,1,0.26,0.2727,0.87,0.1045,103
2,5,3,0,2,1,2,0.5,0.4848,0.77,0,3
4,11,1,0,0,0,1,0.26,0.2879,0.81,0.0896,165
2,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896,32
2,5,4,0,1,1,2,0.46,0.4545,0.88,0.1343,2
